"YearStart","LocationAbbr","Class","Data_Value","Data_Value_Alt","Low_Confidence_Limit","High_Confidence_Limit","Sample_Size","Age(years)","Education","Gender","Income","Race/Ethnicity","GeoLocation","ClassID","TopicID","QuestionID","StratificationCategory1","Stratification1","StratificationCategoryId1","StratificationID1","Number_people"
2011,"AK","Obesity / Weight Status",24.6,24.6,17.9,32.7,271,NA,NA,NA,"Less than $15,000",NA,"(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Income","Less than $15,000","INC","INCLESS15",67
2011,"AK","Obesity / Weight Status",42.3,42.3,35.2,49.7,397,NA,NA,NA,"$35,000 - $49,999",NA,"(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Income","$35,000 - $49,999","INC","INC3550",168
2011,"AK","Obesity / Weight Status",43.7,43.7,37,50.7,434,NA,NA,NA,"Data not reported",NA,"(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Income","Data not reported","INC","INCNR",190
2011,"AK","Obesity / Weight Status",39.9,39.9,36,44,1109,NA,NA,NA,"$75,000 or greater",NA,"(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Income","$75,000 or greater","INC","INC75PLUS",443
2011,"AK","Obesity / Weight Status",38.1,38.1,29.8,47.2,224,NA,NA,NA,"$25,000 - $34,999",NA,"(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Income","$25,000 - $34,999","INC","INC2535",86
2011,"AK","Obesity / Weight Status",41.6,41.6,35.8,47.6,524,NA,NA,NA,"$50,000 - $74,999",NA,"(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Income","$50,000 - $74,999","INC","INC5075",218
2011,"AK","Obesity / Weight Status",37.4,37.4,25.2,51.5,84,NA,NA,NA,NA,"Hispanic","(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Race/Ethnicity","Hispanic","RACE","RACEHIS",32
2011,"AK","Obesity / Weight Status",41.9,41.9,31.1,53.5,128,NA,NA,NA,NA,"2 or more races","(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",54
2011,"AK","Obesity / Weight Status",29.8,29.8,18.1,45,63,NA,NA,NA,NA,"Other","(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Race/Ethnicity","Other","RACE","RACEOTH",19
2011,"AK","Obesity / Weight Status",38.5,38.5,35.9,41.2,2425,NA,NA,NA,NA,"Non-Hispanic White","(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",934
2011,"AK","Obesity / Weight Status",37.2,37.2,31.2,43.7,477,NA,NA,NA,NA,"American Indian/Alaska Native","(64.845079957001, -147.722059036)","OWS","OWS1","Q037","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",178
2011,"AL","Obesity / Weight Status",38.9,38.9,35.7,42.2,1650,"55 - 64",NA,NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Age (years)","55 - 64","AGEYR","AGEYR5564",642
2011,"AL","Obesity / Weight Status",35.8,35.8,32.5,39.3,1286,"45 - 54",NA,NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Age (years)","45 - 54","AGEYR","AGEYR4554",461
2011,"AL","Obesity / Weight Status",39,39,36.6,41.5,2520,"65 or older",NA,NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Age (years)","65 or older","AGEYR","AGEYR65PLUS",983
2011,"AL","Obesity / Weight Status",31.9,31.9,27.4,36.7,598,"25 - 34",NA,NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Age (years)","25 - 34","AGEYR","AGEYR2534",191
2011,"AL","Obesity / Weight Status",27.1,27.1,21.6,33.3,356,"18 - 24",NA,NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Age (years)","18 - 24","AGEYR","AGEYR1824",97
2011,"AL","Obesity / Weight Status",33.3,33.3,29.4,37.5,857,"35 - 44",NA,NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Age (years)","35 - 44","AGEYR","AGEYR3544",286
2011,"AL","Obesity / Weight Status",36.8,36.8,33.8,39.8,1812,NA,"College graduate",NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Education","College graduate","EDU","EDUCOGRAD",667
2011,"AL","Obesity / Weight Status",34.1,34.1,31.4,36.8,2402,NA,"High school graduate",NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Education","High school graduate","EDU","EDUHSGRAD",820
2011,"AL","Obesity / Weight Status",35,35,32.1,38.1,1925,NA,"Some college or technical school",NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Education","Some college or technical school","EDU","EDUCOTEC",674
2011,"AL","Obesity / Weight Status",33.2,33.2,29.2,37.5,1153,NA,"Less than high school",NA,NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Education","Less than high school","EDU","EDUHS",383
2011,"AL","Obesity / Weight Status",30.5,30.5,28.7,32.4,4723,NA,NA,"Female",NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Gender","Female","GEN","FEMALE",1441
2011,"AL","Obesity / Weight Status",39,39,36.5,41.6,2581,NA,NA,"Male",NA,NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Gender","Male","GEN","MALE",1007
2011,"AL","Obesity / Weight Status",28.4,28.4,24.4,32.6,1112,NA,NA,NA,"Less than $15,000",NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Income","Less than $15,000","INC","INCLESS15",316
2011,"AL","Obesity / Weight Status",36.6,36.6,32.2,41.3,861,NA,NA,NA,"$35,000 - $49,999",NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Income","$35,000 - $49,999","INC","INC3550",316
2011,"AL","Obesity / Weight Status",35.7,35.7,31.1,40.7,757,NA,NA,NA,"$25,000 - $34,999",NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Income","$25,000 - $34,999","INC","INC2535",271
2011,"AL","Obesity / Weight Status",36,36,31.9,40.3,1297,NA,NA,NA,"Data not reported",NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Income","Data not reported","INC","INCNR",467
2011,"AL","Obesity / Weight Status",31.9,31.9,28.5,35.5,1367,NA,NA,NA,"$15,000 - $24,999",NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Income","$15,000 - $24,999","INC","INC1525",437
2011,"AL","Obesity / Weight Status",36.1,36.1,31.7,40.7,785,NA,NA,NA,"$50,000 - $74,999",NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Income","$50,000 - $74,999","INC","INC5075",284
2011,"AL","Obesity / Weight Status",38.5,38.5,34.7,42.3,1125,NA,NA,NA,"$75,000 or greater",NA,"(32.840571122, -86.631860762)","OWS","OWS1","Q037","Income","$75,000 or greater","INC","INC75PLUS",434
2011,"AL","Obesity / Weight Status",30.4,30.4,14.9,52.1,58,NA,NA,NA,NA,"2 or more races","(32.840571122, -86.631860762)","OWS","OWS1","Q037","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",18
2011,"AL","Obesity / Weight Status",30.1,30.1,27.2,33.2,1878,NA,NA,NA,NA,"Non-Hispanic Black","(32.840571122, -86.631860762)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",566
2011,"AL","Obesity / Weight Status",34.5,34.5,21.5,50.4,115,NA,NA,NA,NA,"Hispanic","(32.840571122, -86.631860762)","OWS","OWS1","Q037","Race/Ethnicity","Hispanic","RACE","RACEHIS",40
2011,"AL","Obesity / Weight Status",31.4,31.4,18,48.8,61,NA,NA,NA,NA,"American Indian/Alaska Native","(32.840571122, -86.631860762)","OWS","OWS1","Q037","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",20
2011,"AL","Obesity / Weight Status",36.4,36.4,34.5,38.3,5042,NA,NA,NA,NA,"Non-Hispanic White","(32.840571122, -86.631860762)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1836
2011,"AR","Obesity / Weight Status",27.3,27.3,19.6,36.7,136,"18 - 24",NA,NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Age (years)","18 - 24","AGEYR","AGEYR1824",38
2011,"AR","Obesity / Weight Status",28.2,28.2,22.2,35.1,295,"25 - 34",NA,NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Age (years)","25 - 34","AGEYR","AGEYR2534",84
2011,"AR","Obesity / Weight Status",34.4,34.4,28.7,40.6,428,"35 - 44",NA,NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Age (years)","35 - 44","AGEYR","AGEYR3544",148
2011,"AR","Obesity / Weight Status",39.4,39.4,36.6,42.2,1842,"65 or older",NA,NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Age (years)","65 or older","AGEYR","AGEYR65PLUS",726
2011,"AR","Obesity / Weight Status",38.3,38.3,34.4,42.3,1050,"55 - 64",NA,NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Age (years)","55 - 64","AGEYR","AGEYR5564",403
2011,"AR","Obesity / Weight Status",35,35,30.6,39.5,739,"45 - 54",NA,NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Age (years)","45 - 54","AGEYR","AGEYR4554",259
2011,"AR","Obesity / Weight Status",33.8,33.8,30.1,37.8,1175,NA,"College graduate",NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Education","College graduate","EDU","EDUCOGRAD",398
2011,"AR","Obesity / Weight Status",34.4,34.4,30.2,38.9,1070,NA,"Some college or technical school",NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Education","Some college or technical school","EDU","EDUCOTEC",369
2011,"AR","Obesity / Weight Status",34.1,34.1,30.6,37.7,1645,NA,"High school graduate",NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Education","High school graduate","EDU","EDUHSGRAD",561
2011,"AR","Obesity / Weight Status",33.2,33.2,27.6,39.3,628,NA,"Less than high school",NA,NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Education","Less than high school","EDU","EDUHS",209
2011,"AR","Obesity / Weight Status",39.3,39.3,35.9,42.9,1681,NA,NA,"Male",NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Gender","Male","GEN","MALE",661
2011,"AR","Obesity / Weight Status",28.6,28.6,26.1,31.2,2846,NA,NA,"Female",NA,NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Gender","Female","GEN","FEMALE",814
2011,"AR","Obesity / Weight Status",39.6,39.6,34.7,44.8,718,NA,NA,NA,"$75,000 or greater",NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Income","$75,000 or greater","INC","INC75PLUS",285
2011,"AR","Obesity / Weight Status",31,31,25.5,37,701,NA,NA,NA,"Less than $15,000",NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Income","Less than $15,000","INC","INCLESS15",218
2011,"AR","Obesity / Weight Status",36,36,29.9,42.6,632,NA,NA,NA,"Data not reported",NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Income","Data not reported","INC","INCNR",228
2011,"AR","Obesity / Weight Status",33.6,33.6,28.1,39.6,564,NA,NA,NA,"$35,000 - $49,999",NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Income","$35,000 - $49,999","INC","INC3550",190
2011,"AR","Obesity / Weight Status",39.6,39.6,33.8,45.6,528,NA,NA,NA,"$50,000 - $74,999",NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Income","$50,000 - $74,999","INC","INC5075",210
2011,"AR","Obesity / Weight Status",30.4,30.4,25.4,35.8,860,NA,NA,NA,"$15,000 - $24,999",NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Income","$15,000 - $24,999","INC","INC1525",262
2011,"AR","Obesity / Weight Status",30.3,30.3,24.6,36.7,524,NA,NA,NA,"$25,000 - $34,999",NA,"(34.748650124, -92.274490743)","OWS","OWS1","Q037","Income","$25,000 - $34,999","INC","INC2535",159
2011,"AR","Obesity / Weight Status",22.4,22.4,11.4,39.1,58,NA,NA,NA,NA,"American Indian/Alaska Native","(34.748650124, -92.274490743)","OWS","OWS1","Q037","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",13
2011,"AR","Obesity / Weight Status",36.1,36.1,19.6,56.7,80,NA,NA,NA,NA,"2 or more races","(34.748650124, -92.274490743)","OWS","OWS1","Q037","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",29
2011,"AR","Obesity / Weight Status",35.3,35.3,28.7,42.6,592,NA,NA,NA,NA,"Non-Hispanic Black","(34.748650124, -92.274490743)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",209
2011,"AR","Obesity / Weight Status",46.5,46.5,33.2,60.2,126,NA,NA,NA,NA,"Hispanic","(34.748650124, -92.274490743)","OWS","OWS1","Q037","Race/Ethnicity","Hispanic","RACE","RACEHIS",59
2011,"AR","Obesity / Weight Status",32.7,32.7,30.4,35,3563,NA,NA,NA,NA,"Non-Hispanic White","(34.748650124, -92.274490743)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1166
2011,"AZ","Obesity / Weight Status",41.9,41.9,36.7,47.4,940,"45 - 54",NA,NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Age (years)","45 - 54","AGEYR","AGEYR4554",394
2011,"AZ","Obesity / Weight Status",36.7,36.7,30.2,43.7,414,"25 - 34",NA,NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Age (years)","25 - 34","AGEYR","AGEYR2534",152
2011,"AZ","Obesity / Weight Status",38.6,38.6,32.9,44.7,630,"35 - 44",NA,NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Age (years)","35 - 44","AGEYR","AGEYR3544",244
2011,"AZ","Obesity / Weight Status",39.3,39.3,34.7,44.1,1288,"55 - 64",NA,NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Age (years)","55 - 64","AGEYR","AGEYR5564",507
2011,"AZ","Obesity / Weight Status",40.2,40.2,37.1,43.4,2454,"65 or older",NA,NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Age (years)","65 or older","AGEYR","AGEYR65PLUS",987
2011,"AZ","Obesity / Weight Status",27.7,27.7,20.7,36.1,212,"18 - 24",NA,NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Age (years)","18 - 24","AGEYR","AGEYR1824",59
2011,"AZ","Obesity / Weight Status",38,38,34.4,41.7,1974,NA,"College graduate",NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Education","College graduate","EDU","EDUCOGRAD",751
2011,"AZ","Obesity / Weight Status",39.5,39.5,35.5,43.6,1850,NA,"Some college or technical school",NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Education","Some college or technical school","EDU","EDUCOTEC",731
2011,"AZ","Obesity / Weight Status",37.3,37.3,32.8,42,1622,NA,"High school graduate",NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Education","High school graduate","EDU","EDUHSGRAD",606
2011,"AZ","Obesity / Weight Status",34.5,34.5,27.5,42.3,525,NA,"Less than high school",NA,NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Education","Less than high school","EDU","EDUHS",182
2011,"AZ","Obesity / Weight Status",29.1,29.1,26.3,31.9,3581,NA,NA,"Female",NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Gender","Female","GEN","FEMALE",1043
2011,"AZ","Obesity / Weight Status",46.1,46.1,42.5,49.7,2400,NA,NA,"Male",NA,NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Gender","Male","GEN","MALE",1107
2011,"AZ","Obesity / Weight Status",37.2,37.2,29.9,45.1,634,NA,NA,NA,"$25,000 - $34,999",NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Income","$25,000 - $34,999","INC","INC2535",236
2011,"AZ","Obesity / Weight Status",34.9,34.9,29.5,40.6,1030,NA,NA,NA,"$15,000 - $24,999",NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Income","$15,000 - $24,999","INC","INC1525",360
2011,"AZ","Obesity / Weight Status",29.5,29.5,23.3,36.5,738,NA,NA,NA,"Less than $15,000",NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Income","Less than $15,000","INC","INCLESS15",218
2011,"AZ","Obesity / Weight Status",43.6,43.6,37,50.4,809,NA,NA,NA,"$35,000 - $49,999",NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Income","$35,000 - $49,999","INC","INC3550",353
2011,"AZ","Obesity / Weight Status",38.4,38.4,33.8,43.2,1138,NA,NA,NA,"$75,000 or greater",NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Income","$75,000 or greater","INC","INC75PLUS",437
2011,"AZ","Obesity / Weight Status",39,39,33,45.4,806,NA,NA,NA,"$50,000 - $74,999",NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Income","$50,000 - $74,999","INC","INC5075",315
2011,"AZ","Obesity / Weight Status",41.5,41.5,35.1,48.2,826,NA,NA,NA,"Data not reported",NA,"(34.86597028, -111.763811277)","OWS","OWS1","Q037","Income","Data not reported","INC","INCNR",343
2011,"AZ","Obesity / Weight Status",45.1,45.1,31.3,59.8,97,NA,NA,NA,NA,"Non-Hispanic Black","(34.86597028, -111.763811277)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",44
2011,"AZ","Obesity / Weight Status",29.3,29.3,15.4,48.5,75,NA,NA,NA,NA,"2 or more races","(34.86597028, -111.763811277)","OWS","OWS1","Q037","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",22
2011,"AZ","Obesity / Weight Status",26.7,26.7,14.9,42.9,59,NA,NA,NA,NA,"Asian","(34.86597028, -111.763811277)","OWS","OWS1","Q037","Race/Ethnicity","Asian","RACE","RACEASN",16
2011,"AZ","Obesity / Weight Status",40.2,40.2,28.8,52.8,254,NA,NA,NA,NA,"American Indian/Alaska Native","(34.86597028, -111.763811277)","OWS","OWS1","Q037","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",103
2011,"AZ","Obesity / Weight Status",37,37,34.5,39.5,4382,NA,NA,NA,NA,"Non-Hispanic White","(34.86597028, -111.763811277)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",1622
2011,"AZ","Obesity / Weight Status",40.2,40.2,34.4,46.2,980,NA,NA,NA,NA,"Hispanic","(34.86597028, -111.763811277)","OWS","OWS1","Q037","Race/Ethnicity","Hispanic","RACE","RACEHIS",394
2011,"CA","Obesity / Weight Status",38.1,38.1,35.8,40.5,2577,"35 - 44",NA,NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Age (years)","35 - 44","AGEYR","AGEYR3544",982
2011,"CA","Obesity / Weight Status",38.1,38.1,35.8,40.5,3519,"55 - 64",NA,NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Age (years)","55 - 64","AGEYR","AGEYR5564",1341
2011,"CA","Obesity / Weight Status",38.2,38.2,36.4,40,5293,"65 or older",NA,NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Age (years)","65 or older","AGEYR","AGEYR65PLUS",2022
2011,"CA","Obesity / Weight Status",36.1,36.1,33.5,38.9,1826,"25 - 34",NA,NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Age (years)","25 - 34","AGEYR","AGEYR2534",660
2011,"CA","Obesity / Weight Status",26.8,26.8,23.6,30.3,902,"18 - 24",NA,NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Age (years)","18 - 24","AGEYR","AGEYR1824",242
2011,"CA","Obesity / Weight Status",39,39,36.8,41.3,2969,"45 - 54",NA,NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Age (years)","45 - 54","AGEYR","AGEYR4554",1158
2011,"CA","Obesity / Weight Status",34.5,34.5,32.8,36.2,5375,NA,"Some college or technical school",NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Education","Some college or technical school","EDU","EDUCOTEC",1855
2011,"CA","Obesity / Weight Status",37,37,34.7,39.3,3146,NA,"High school graduate",NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Education","High school graduate","EDU","EDUHSGRAD",1165
2011,"CA","Obesity / Weight Status",40.3,40.3,37.4,43.2,1870,NA,"Less than high school",NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Education","Less than high school","EDU","EDUHS",754
2011,"CA","Obesity / Weight Status",35.6,35.6,34,37.2,6681,NA,"College graduate",NA,NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Education","College graduate","EDU","EDUCOGRAD",2379
2011,"CA","Obesity / Weight Status",44.1,44.1,42.5,45.7,7159,NA,NA,"Male",NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Gender","Male","GEN","MALE",3158
2011,"CA","Obesity / Weight Status",28.5,28.5,27.3,29.8,9929,NA,NA,"Female",NA,NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Gender","Female","GEN","FEMALE",2830
2011,"CA","Obesity / Weight Status",35.7,35.7,32.9,38.6,2203,NA,NA,NA,"$15,000 - $24,999",NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Income","$15,000 - $24,999","INC","INC1525",787
2011,"CA","Obesity / Weight Status",38.2,38.2,36.5,40,5406,NA,NA,NA,"$75,000 or greater",NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Income","$75,000 or greater","INC","INC75PLUS",2066
2011,"CA","Obesity / Weight Status",34.8,34.8,31.5,38.3,1622,NA,NA,NA,"$25,000 - $34,999",NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Income","$25,000 - $34,999","INC","INC2535",565
2011,"CA","Obesity / Weight Status",35.2,35.2,32.6,37.9,2589,NA,NA,NA,"Less than $15,000",NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Income","Less than $15,000","INC","INCLESS15",912
2011,"CA","Obesity / Weight Status",36.5,36.5,33.7,39.3,2263,NA,NA,NA,"$50,000 - $74,999",NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Income","$50,000 - $74,999","INC","INC5075",826
2011,"CA","Obesity / Weight Status",31.5,31.5,27.8,35.4,1090,NA,NA,NA,"Data not reported",NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Income","Data not reported","INC","INCNR",344
2011,"CA","Obesity / Weight Status",38.4,38.4,35.3,41.7,1915,NA,NA,NA,"$35,000 - $49,999",NA,"(37.638640123, -120.999999538)","OWS","OWS1","Q037","Income","$35,000 - $49,999","INC","INC3550",736
2011,"CA","Obesity / Weight Status",30,30,24.3,36.3,315,NA,NA,NA,NA,"2 or more races","(37.638640123, -120.999999538)","OWS","OWS1","Q037","Race/Ethnicity","2 or more races","RACE","RACE2PLUS",95
2011,"CA","Obesity / Weight Status",39.8,39.8,37.8,41.9,3923,NA,NA,NA,NA,"Hispanic","(37.638640123, -120.999999538)","OWS","OWS1","Q037","Race/Ethnicity","Hispanic","RACE","RACEHIS",1562
2011,"CA","Obesity / Weight Status",31.9,31.9,23.3,41.9,151,NA,NA,NA,NA,"American Indian/Alaska Native","(37.638640123, -120.999999538)","OWS","OWS1","Q037","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA",49
2011,"CA","Obesity / Weight Status",29.7,29.7,26.4,33.2,889,NA,NA,NA,NA,"Asian","(37.638640123, -120.999999538)","OWS","OWS1","Q037","Race/Ethnicity","Asian","RACE","RACEASN",265
2011,"CA","Obesity / Weight Status",36.2,36.2,34.9,37.4,10988,NA,NA,NA,NA,"Non-Hispanic White","(37.638640123, -120.999999538)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT",3978
2011,"CA","Obesity / Weight Status",38.9,38.9,34.2,43.9,652,NA,NA,NA,NA,"Non-Hispanic Black","(37.638640123, -120.999999538)","OWS","OWS1","Q037","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK",254
